"id","name","stars","created_at","language","description"
144647680,"fast-optimized-community-significance","unknown","2018-08-14T00:24:24Z","R","unknown"
144700639,"BrokenType","unknown","2018-08-14T09:45:34Z","C++","TrueType and OpenType font fuzzing toolset"
144897672,"cpp-from-the-sky-down","unknown","2018-08-15T19:59:21Z","C++","unknown"
145686792,"obno","unknown","2018-08-22T09:28:38Z","unknown","unknown"
145694558,"bochspwn-reloaded","unknown","2018-08-22T10:37:41Z","C++","A Bochs-based instrumentation performing kernel memory taint tracking to detect disclosure of uninitialized memory to ring 3"
145721361,"cocoapods-size","unknown","2018-08-22T14:34:10Z","Python","Measure the final binary size for the given set of Cocoapods."
145902826,"cloud-berg","unknown","2018-08-23T20:19:00Z","Python","Berg - Run GPU-backed experiments on gcloud"
145908647,"platform_benchmarks","unknown","2018-08-23T21:22:30Z","unknown","unknown"
146018194,"dokka","unknown","2018-08-24T16:59:25Z","Kotlin","Documentation Engine for Kotlin"
146333737,"sa360-flightsfeed","unknown","2018-08-27T17:51:55Z","JavaScript","Generate SA360 compatible feeds for airlines on BigQuery  :rocket:"
146525109,"java-photoslibrary","unknown","2018-08-29T00:57:49Z","Java","Java client library for the Google Photos Library API"
146640475,"kunit-docs","unknown","2018-08-29T18:15:59Z","unknown","unknown"
146811412,"wikiloop-datasets","unknown","2018-08-30T22:05:03Z","unknown","unknown"
147228805,"TrustScore","unknown","2018-09-03T16:23:29Z","Jupyter Notebook","To Trust Or Not To Trust A Classifier. A measure of uncertainty for any trained (possibly black-box) classifier which is more effective than the classifier's own implied confidence (e.g. softmax probability for a neural network)."
147293112,"php-photoslibrary","unknown","2018-09-04T05:34:19Z","PHP","PHP client library for the Google Photos Library API"
147865986,"graphd","unknown","2018-09-07T19:26:16Z","C","The Metaweb graph repository server"
