COUNTRY,REG_NAME,PRODUCT,BRANDCODE,PRODUCTCODE,ACCESS_DATE,DATE_VAL,User_hist,User_login,REG_DATE,LAST_LOGIN,BIRTH_YEAR,,DURATION,BOUNCE,PURCHASE,USER_AGE,USER_GENDER,GENDER,USER_ID,USER_HIST,LASTLOGIN
IN,TL,Fridge,BLUESTAR,BLUESTARFridge45,13-01-2017,42748,42592,42621,10-08-2016,08-09-2016,1987,27-04-1987,386,0,0,29,1,M,MTFMGI55,156,127
IN,WB,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,03-01-2017,42738,42717,42735,13-12-2016,31-12-2016,1997,15-03-1997,368,0,1,19,1,M,PVPFRG50,21,3
IN,WB,Fridge,SAMSUNG,SAMSUNGFridge15,17-01-2017,42752,42605,42632,23-08-2016,19-09-2016,1983,05-06-1983,15,0,0,33,1,M,QCCLKK64,147,120
IN,KL,LCD,HITACHI,HITACHILCD22,18-01-2017,42753,42633,42693,20-09-2016,19-11-2016,1997,25-05-1997,298,0,0,19,1,M,EHCEME54,120,60
IN,KL,Mobile,HITACHI,HITACHIMobile21,06-01-2017,42741,42604,42682,22-08-2016,08-11-2016,1985,12-09-1985,25,0,0,31,0,F,B@HGXI70,137,59
IN,MH,Fridge,SAMSUNG,SAMSUNGFridge15,18-01-2017,42753,42615,42717,02-09-2016,13-12-2016,1987,01-03-1987,358,0,1,29,1,M,XLBSGZ13,138,36
IN,MH,WASH_MACH,LG,LGWASH_MACH36,17-01-2017,42752,42720,42720,16-12-2016,16-12-2016,1998,22-10-1998,505,0,0,18,0,F,YEKPRJ43,32,32
IN,KA,LCD,SAMSUNG,SAMSUNGLCD12,19-01-2017,42754,42613,42725,31-08-2016,21-12-2016,1995,16-06-1995,241,0,1,21,0,F,QXXEPC26,141,29
IN,KL,MICROWAVE,LG,LGMICROWAVE33,04-01-2017,42739,42714,42734,10-12-2016,30-12-2016,1994,08-07-1994,127,0,0,22,1,M,FHUHIQ68,25,5
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,15-01-2017,42750,42713,42734,09-12-2016,30-12-2016,1984,08-04-1984,120,0,0,32,0,F,EFPESJ47,37,16
IN,WB,Fridge,HITACHI,HITACHIFridge25,13-01-2017,42748,42606,42617,24-08-2016,04-09-2016,1981,13-05-1981,172,0,0,35,1,M,KWBXAE90,142,131
IN,KA,Mobile,BLUESTAR,BLUESTARMobile41,03-01-2017,42738,42616,42711,03-09-2016,07-12-2016,1987,25-04-1987,84,0,0,29,0,F,UBUAXL57,122,27
IN,MH,LCD,HITACHI,HITACHILCD22,06-01-2017,42741,42728,42737,24-12-2016,02-01-2017,1988,01-05-1988,13,1,0,28,1,M,@PXHJE70,13,4
IN,WB,Fridge,SAMSUNG,SAMSUNGFridge15,12-01-2017,42747,42626,42670,13-09-2016,27-10-2016,1993,01-07-1993,518,0,0,23,1,M,BAUHME25,121,77
IN,TL,LCD,BLUESTAR,BLUESTARLCD42,14-01-2017,42749,42731,42748,27-12-2016,13-01-2017,1981,02-11-1981,346,0,0,35,0,F,MQYOEM45,18,1
IN,TL,Mobile,BLUESTAR,BLUESTARMobile41,15-01-2017,42750,42643,42659,30-09-2016,16-10-2016,1997,13-08-1997,522,0,0,19,0,F,PC@LRD20,107,91
IN,KA,Fridge,BLUESTAR,BLUESTARFridge45,06-01-2017,42741,42698,42736,24-11-2016,01-01-2017,1992,20-10-1992,253,0,1,24,0,F,SSBOIC88,43,5
IN,KL,LCD,LG,LGLCD32,16-01-2017,42751,42636,42701,23-09-2016,27-11-2016,1995,28-09-1995,427,0,0,21,1,M,UELWFR51,115,50
IN,KL,Fridge,BLUESTAR,BLUESTARFridge45,13-01-2017,42748,42736,42742,01-01-2017,07-01-2017,1990,14-05-1990,514,0,0,26,1,M,NFYOIM51,12,6
IN,KL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,15-01-2017,42750,42624,42629,11-09-2016,16-09-2016,1998,06-09-1998,432,0,1,18,0,F,UJNMXN14,126,121
IN,WB,AC,BLUESTAR,BLUESTARAC44,15-01-2017,42750,42638,42701,25-09-2016,27-11-2016,1987,12-08-1987,225,0,1,29,1,M,XWZ@RA84,112,49
IN,KL,Mobile,BLUESTAR,BLUESTARMobile41,07-01-2017,42742,42701,42720,27-11-2016,16-12-2016,1984,26-08-1984,493,0,0,32,1,M,KNAOUJ57,41,22
IN,TL,Fridge,HITACHI,HITACHIFridge25,05-01-2017,42740,42591,42723,09-08-2016,19-12-2016,1990,17-09-1990,594,0,0,26,1,M,EQDZXY88,149,17
IN,KL,LCD,LG,LGLCD32,17-01-2017,42752,42721,42738,17-12-2016,03-01-2017,1998,21-11-1998,120,0,0,18,1,M,XUNFEA62,31,14
IN,TL,Fridge,HITACHI,HITACHIFridge25,19-01-2017,42754,42597,42668,15-08-2016,25-10-2016,1985,03-11-1985,348,0,0,31,1,M,RJPKIC99,157,86
IN,TN,LCD,HITACHI,HITACHILCD22,07-01-2017,42742,42557,42606,06-07-2016,24-08-2016,1985,25-09-1985,469,0,0,31,0,F,UQIZAC62,185,136
IN,WB,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,15-01-2017,42750,42719,42735,15-12-2016,31-12-2016,1988,06-08-1988,20,0,0,28,1,M,HGWFJX93,31,15
IN,TL,LCD,LG,LGLCD32,19-01-2017,42754,42609,42723,27-08-2016,19-12-2016,1991,04-11-1991,584,0,1,25,0,F,NCYFLK32,145,31
IN,KA,Fridge,BLUESTAR,BLUESTARFridge45,04-01-2017,42739,42730,42734,26-12-2016,30-12-2016,1994,14-08-1994,104,0,0,22,1,M,QFGRQT92,9,5
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,16-01-2017,42751,42568,42685,17-07-2016,11-11-2016,1984,14-06-1984,534,0,0,32,1,M,DSMH@S65,183,66
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,13-01-2017,42748,42614,42730,01-09-2016,26-12-2016,1995,11-06-1995,584,0,0,21,1,M,QYFWNS33,134,18
IN,KL,AC,SAMSUNG,SAMSUNGAC14,11-01-2017,42746,42566,42644,15-07-2016,01-10-2016,1994,13-11-1994,181,0,0,22,0,F,MMHSYL27,180,102
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,04-01-2017,42739,42620,42701,07-09-2016,27-11-2016,1981,13-11-1981,18,0,0,35,1,M,XPAPNW51,119,38
IN,TL,AC,BLUESTAR,BLUESTARAC44,11-01-2017,42746,42721,42737,17-12-2016,02-01-2017,1991,19-09-1991,75,0,0,25,1,M,OEMXBA17,25,9
IN,KL,Mobile,LG,LGMobile31,02-01-2017,42737,42601,42619,19-08-2016,06-09-2016,1988,15-04-1988,387,0,1,28,1,M,OUUROB43,136,118
IN,KL,AC,SAMSUNG,SAMSUNGAC14,01-01-2017,42736,42726,42735,22-12-2016,31-12-2016,1984,12-09-1984,70,0,0,32,1,M,RTYDQL31,10,1
IN,TL,Fridge,SAMSUNG,SAMSUNGFridge15,06-01-2017,42741,42702,42730,28-11-2016,26-12-2016,1995,18-05-1995,320,0,0,21,1,M,GQG@TF91,39,11
IN,WB,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,02-01-2017,42737,42658,42662,15-10-2016,19-10-2016,1983,20-03-1983,231,0,1,33,1,M,GVJKJH30,79,75
IN,KA,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,14-01-2017,42749,42703,42737,29-11-2016,02-01-2017,1982,28-10-1982,20,0,0,34,1,M,EJFWXA84,46,12
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,14-01-2017,42749,42647,42664,04-10-2016,21-10-2016,1993,03-11-1993,93,0,0,23,1,M,DXHHXM89,102,85
IN,TL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,16-01-2017,42751,42585,42714,03-08-2016,10-12-2016,1982,08-07-1982,361,0,1,34,1,M,JGRKSF48,166,37
IN,TL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,17-01-2017,42752,42573,42653,22-07-2016,10-10-2016,1991,07-08-1991,237,0,1,25,1,M,OUBSYZ20,179,99
IN,TL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,04-01-2017,42739,42547,42711,26-06-2016,07-12-2016,1987,27-10-1987,573,0,0,29,1,M,HMMJPN85,192,28
IN,TL,LCD,SAMSUNG,SAMSUNGLCD12,17-01-2017,42752,42682,42705,08-11-2016,01-12-2016,1994,21-11-1994,195,0,0,22,1,M,AMQJXO52,70,47
IN,KL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,13-01-2017,42748,42583,42710,01-08-2016,06-12-2016,1988,12-10-1988,488,0,0,28,1,M,YT@JDP65,165,38
IN,TN,AC,LG,LGAC34,20-01-2017,42755,42729,42741,25-12-2016,06-01-2017,1982,24-09-1982,552,0,1,34,0,F,VSARVG62,26,14
IN,TN,LCD,SAMSUNG,SAMSUNGLCD12,13-01-2017,42748,42679,42700,05-11-2016,26-11-2016,1988,03-08-1988,551,0,0,28,1,M,QDPMQP49,69,48
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,06-01-2017,42741,42590,42610,08-08-2016,28-08-2016,1987,26-07-1987,459,0,0,29,1,M,IYBKCZ22,151,131
IN,WB,LCD,BLUESTAR,BLUESTARLCD42,19-01-2017,42754,42681,42684,07-11-2016,10-11-2016,1991,06-03-1991,250,0,0,25,1,M,EISSNO76,73,70
IN,TN,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,13-01-2017,42748,42604,42720,22-08-2016,16-12-2016,1987,06-07-1987,553,0,1,29,0,F,ZWTQC@95,144,28
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,04-01-2017,42739,42725,42730,21-12-2016,26-12-2016,1993,19-08-1993,489,0,1,23,0,F,KOLAKX77,14,9
IN,TN,AC,BLUESTAR,BLUESTARAC44,07-01-2017,42742,42607,42719,25-08-2016,15-12-2016,1985,15-03-1985,19,0,0,31,1,M,SMIEUW12,135,23
IN,KA,Fridge,HITACHI,HITACHIFridge25,05-01-2017,42740,42620,42655,07-09-2016,12-10-2016,1988,19-06-1988,288,0,1,28,0,F,PFK@GY73,120,85
IN,TN,AC,HITACHI,HITACHIAC24,11-01-2017,42746,42598,42682,16-08-2016,08-11-2016,1994,27-05-1994,418,0,0,22,1,M,ZPFLEO55,148,64
IN,TN,MICROWAVE,LG,LGMICROWAVE33,15-01-2017,42750,42701,42748,27-11-2016,13-01-2017,1998,12-09-1998,137,0,0,18,1,M,UEOZKB33,49,2
IN,MH,AC,LG,LGAC34,01-01-2017,42736,42596,42613,14-08-2016,31-08-2016,1989,18-07-1989,33,0,0,27,1,M,TS@ATX65,140,123
IN,WB,Fridge,LG,LGFridge35,07-01-2017,42742,42723,42726,19-12-2016,22-12-2016,1995,19-11-1995,116,0,0,21,1,M,PNTAVI69,19,16
IN,TN,AC,LG,LGAC34,04-01-2017,42739,42587,42614,05-08-2016,01-09-2016,1986,23-08-1986,460,0,1,30,1,M,MULGIM29,152,125
IN,WB,Mobile,HITACHI,HITACHIMobile21,16-01-2017,42751,42737,42740,02-01-2017,05-01-2017,1991,13-06-1991,250,0,1,25,0,F,KHECSD79,14,11
IN,KL,AC,SAMSUNG,SAMSUNGAC14,19-01-2017,42754,42699,42737,25-11-2016,02-01-2017,1983,05-05-1983,58,0,0,33,1,M,ES@CVI52,55,17
IN,KL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,04-01-2017,42739,42710,42717,06-12-2016,13-12-2016,1984,24-09-1984,182,0,0,32,1,M,ECUQ@F11,29,22
IN,MH,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,14-01-2017,42749,42645,42744,02-10-2016,09-01-2017,1998,11-07-1998,407,0,0,18,1,M,KUOGSG60,104,5
IN,TN,LCD,HITACHI,HITACHILCD22,10-01-2017,42745,42564,42736,13-07-2016,01-01-2017,1989,23-08-1989,37,0,0,27,1,M,ZWIQ@H92,181,9
IN,WB,AC,BLUESTAR,BLUESTARAC44,04-01-2017,42739,42723,42735,19-12-2016,31-12-2016,1993,19-11-1993,416,0,0,23,1,M,UBG@IW20,16,4
IN,TL,LCD,SAMSUNG,SAMSUNGLCD12,11-01-2017,42746,42655,42740,12-10-2016,05-01-2017,1998,10-03-1998,388,0,1,18,1,M,YX@@FU97,91,6
IN,KA,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,10-01-2017,42745,42654,42740,11-10-2016,05-01-2017,1989,22-11-1989,331,0,1,27,0,F,WGFVAI57,91,5
IN,TL,Fridge,BLUESTAR,BLUESTARFridge45,08-01-2017,42743,42714,42714,10-12-2016,10-12-2016,1995,26-08-1995,372,0,1,21,0,F,XNQHFI19,29,29
IN,KA,LCD,LG,LGLCD32,12-01-2017,42747,42738,42739,03-01-2017,04-01-2017,1994,22-03-1994,564,0,1,22,0,F,YNB@IJ96,9,8
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,04-01-2017,42739,42708,42711,04-12-2016,07-12-2016,1998,06-07-1998,547,0,0,18,1,M,Q@JIZR63,31,28
IN,MH,LCD,LG,LGLCD32,03-01-2017,42738,42675,42712,01-11-2016,08-12-2016,1987,07-04-1987,239,0,0,29,0,F,KWCWKQ33,63,26
IN,TN,AC,HITACHI,HITACHIAC24,20-01-2017,42755,42663,42725,20-10-2016,21-12-2016,1998,08-04-1998,181,0,0,18,0,F,@YCIKZ94,92,30
IN,WB,MICROWAVE,LG,LGMICROWAVE33,05-01-2017,42740,42654,42725,11-10-2016,21-12-2016,1987,18-07-1987,193,0,0,29,1,M,@MCNVL64,86,15
IN,KL,Mobile,SAMSUNG,SAMSUNGMobile11,02-01-2017,42737,42682,42687,08-11-2016,13-11-2016,1981,27-11-1981,109,0,0,35,0,F,FBWPAJ78,55,50
IN,KA,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,12-01-2017,42747,42558,42695,07-07-2016,21-11-2016,1998,13-06-1998,586,0,1,18,0,F,XWCKCB11,189,52
IN,WB,WASH_MACH,HITACHI,HITACHIWASH_MACH26,13-01-2017,42748,42710,42713,06-12-2016,09-12-2016,1993,04-06-1993,10,1,0,23,1,M,NGTAVF94,38,35
IN,MH,AC,SAMSUNG,SAMSUNGAC14,02-01-2017,42737,42699,42709,25-11-2016,05-12-2016,1993,11-10-1993,473,0,1,23,0,F,MIPVHO19,38,28
IN,WB,WASH_MACH,LG,LGWASH_MACH36,18-01-2017,42753,42677,42700,03-11-2016,26-11-2016,1994,06-10-1994,564,0,0,22,1,M,HZZVCF89,76,53
IN,WB,Fridge,SAMSUNG,SAMSUNGFridge15,08-01-2017,42743,42726,42727,22-12-2016,23-12-2016,1995,28-07-1995,340,0,0,21,1,M,BQJTLY69,17,16
IN,WB,LCD,SAMSUNG,SAMSUNGLCD12,09-01-2017,42744,42589,42702,07-08-2016,28-11-2016,1991,20-05-1991,444,0,0,25,0,F,TCVUFU29,155,42
IN,MH,AC,LG,LGAC34,05-01-2017,42740,42560,42658,09-07-2016,15-10-2016,1985,26-10-1985,424,0,0,31,0,F,VPT@M@49,180,82
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,09-01-2017,42744,42656,42728,13-10-2016,24-12-2016,1984,21-08-1984,304,0,0,32,0,F,IPAMBG44,88,16
IN,KA,AC,BLUESTAR,BLUESTARAC44,04-01-2017,42739,42719,42738,15-12-2016,03-01-2017,1994,20-05-1994,146,0,0,22,0,F,XMUCQI55,20,1
IN,TL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,17-01-2017,42752,42665,42666,22-10-2016,23-10-2016,1993,07-03-1993,290,0,1,23,0,F,ADAMIP91,87,86
IN,KA,Fridge,LG,LGFridge35,07-01-2017,42742,42687,42736,13-11-2016,01-01-2017,1983,05-06-1983,27,0,0,33,0,F,PORCSR72,55,6
IN,KA,AC,LG,LGAC34,11-01-2017,42746,42700,42711,26-11-2016,07-12-2016,1981,07-11-1981,592,0,1,35,0,F,RBGJMI93,46,35
IN,MH,LCD,HITACHI,HITACHILCD22,20-01-2017,42755,42668,42702,25-10-2016,28-11-2016,1990,10-11-1990,508,0,0,26,1,M,CQJUQZ44,87,53
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,08-01-2017,42743,42696,42739,22-11-2016,04-01-2017,1997,13-09-1997,121,0,0,19,0,F,KAYSIZ57,47,4
IN,TN,LCD,SAMSUNG,SAMSUNGLCD12,06-01-2017,42741,42607,42718,25-08-2016,14-12-2016,1985,03-06-1985,391,0,0,31,0,F,RNIAAZ28,134,23
IN,KA,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,03-01-2017,42738,42630,42694,17-09-2016,20-11-2016,1994,18-07-1994,164,0,0,22,0,F,WCYBVY71,108,44
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,10-01-2017,42745,42555,42645,04-07-2016,02-10-2016,1997,24-11-1997,20,0,0,19,0,F,QDIAZF70,190,100
IN,WB,Mobile,BLUESTAR,BLUESTARMobile41,03-01-2017,42738,42629,42636,16-09-2016,23-09-2016,1995,15-05-1995,66,0,0,21,0,F,ZJRDAT17,109,102
IN,KL,AC,HITACHI,HITACHIAC24,19-01-2017,42754,42639,42640,26-09-2016,27-09-2016,1982,16-08-1982,28,0,0,34,1,M,MDZVGO62,115,114
IN,TL,MICROWAVE,LG,LGMICROWAVE33,04-01-2017,42739,42632,42662,19-09-2016,19-10-2016,1992,18-09-1992,16,0,0,24,1,M,UUFXBI69,107,77
IN,MH,Mobile,HITACHI,HITACHIMobile21,15-01-2017,42750,42617,42641,04-09-2016,28-09-2016,1986,22-03-1986,453,0,1,30,0,F,QRLTXU22,133,109
IN,KL,Mobile,HITACHI,HITACHIMobile21,06-01-2017,42741,42577,42722,26-07-2016,18-12-2016,1997,06-08-1997,200,0,0,19,0,F,@GCRNZ36,164,19
IN,MH,AC,LG,LGAC34,01-01-2017,42736,42648,42678,05-10-2016,04-11-2016,1985,06-07-1985,233,0,0,31,0,F,WLQXBZ95,88,58
IN,KL,LCD,BLUESTAR,BLUESTARLCD42,14-01-2017,42749,42632,42740,19-09-2016,05-01-2017,1984,27-07-1984,408,0,0,32,0,F,N@BECM75,117,9
IN,WB,Mobile,LG,LGMobile31,10-01-2017,42745,42584,42600,02-08-2016,18-08-2016,1996,04-07-1996,191,0,0,20,0,F,YWISWZ41,161,145
IN,TN,Fridge,BLUESTAR,BLUESTARFridge45,01-01-2017,42736,42599,42628,17-08-2016,15-09-2016,1986,19-09-1986,420,0,1,30,0,F,VPNZLB67,137,108
IN,KL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,14-01-2017,42749,42694,42730,20-11-2016,26-12-2016,1982,02-07-1982,316,0,0,34,0,F,UIQIMK73,55,19
IN,KL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,04-01-2017,42739,42653,42706,10-10-2016,02-12-2016,1994,18-03-1994,473,0,1,22,0,F,XMFNOF23,86,33
IN,TN,LCD,SAMSUNG,SAMSUNGLCD12,02-01-2017,42737,42665,42671,22-10-2016,28-10-2016,1983,09-11-1983,270,0,1,33,0,F,IJGECB28,72,66
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,05-01-2017,42740,42673,42673,30-10-2016,30-10-2016,1982,08-07-1982,354,0,0,34,0,F,GPTXXF47,67,67
IN,KA,Mobile,HITACHI,HITACHIMobile21,12-01-2017,42747,42678,42680,04-11-2016,06-11-2016,1997,25-08-1997,97,0,0,19,0,F,LXRRPA33,69,67
IN,MH,Mobile,LG,LGMobile31,09-01-2017,42744,42743,42743,08-01-2017,08-01-2017,1985,09-08-1985,316,0,0,31,1,M,@TIXUV73,1,1
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,09-01-2017,42744,42660,42729,17-10-2016,25-12-2016,1990,18-11-1990,395,0,0,26,1,M,HDRVZI34,84,15
IN,KA,AC,HITACHI,HITACHIAC24,19-01-2017,42754,42693,42746,19-11-2016,11-01-2017,1991,11-07-1991,289,0,1,25,1,M,RRBPVU82,61,8
IN,KA,LCD,BLUESTAR,BLUESTARLCD42,17-01-2017,42752,42672,42704,29-10-2016,30-11-2016,1982,22-11-1982,160,0,0,34,1,M,GZRSKE59,80,48
IN,WB,Fridge,LG,LGFridge35,11-01-2017,42746,42729,42738,25-12-2016,03-01-2017,1989,07-08-1989,572,0,1,27,1,M,YQPIHQ34,17,8
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,12-01-2017,42747,42696,42730,22-11-2016,26-12-2016,1983,09-10-1983,349,0,1,33,1,M,WRCH@F62,51,17
IN,TN,AC,LG,LGAC34,18-01-2017,42753,42729,42734,25-12-2016,30-12-2016,1988,14-10-1988,484,0,0,28,0,F,IVOCPX96,24,19
IN,TN,Fridge,SAMSUNG,SAMSUNGFridge15,06-01-2017,42741,42656,42708,13-10-2016,04-12-2016,1996,28-07-1996,374,0,1,20,0,F,VBHAAH22,85,33
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,14-01-2017,42749,42645,42732,02-10-2016,28-12-2016,1994,08-03-1994,89,0,0,22,1,M,ZNGUPE58,104,17
IN,TL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,18-01-2017,42753,42621,42729,08-09-2016,25-12-2016,1992,19-05-1992,573,0,0,24,1,M,ADYFVO20,132,24
IN,WB,Fridge,SAMSUNG,SAMSUNGFridge15,09-01-2017,42744,42630,42649,17-09-2016,06-10-2016,1989,17-03-1989,97,0,0,27,0,F,FDDUKS87,114,95
IN,KA,Mobile,LG,LGMobile31,02-01-2017,42737,42585,42730,03-08-2016,26-12-2016,1992,03-04-1992,382,0,1,24,1,M,DYXYSQ77,152,7
IN,TL,Mobile,LG,LGMobile31,20-01-2017,42755,42605,42700,23-08-2016,26-11-2016,1986,20-08-1986,138,0,0,30,1,M,YOXVXB76,150,55
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,03-01-2017,42738,42615,42694,02-09-2016,20-11-2016,1997,13-07-1997,138,0,0,19,1,M,LPDIOU83,123,44
IN,KA,Fridge,SAMSUNG,SAMSUNGFridge15,08-01-2017,42743,42554,42637,03-07-2016,24-09-2016,1995,10-06-1995,442,0,1,21,0,F,PIODMX38,189,106
IN,MH,Fridge,LG,LGFridge35,18-01-2017,42753,42621,42638,08-09-2016,25-09-2016,1984,28-07-1984,229,0,1,32,1,M,SMJBGW42,132,115
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,15-01-2017,42750,42580,42737,29-07-2016,02-01-2017,1991,25-03-1991,64,0,0,25,0,F,I@SPSH93,170,13
IN,KA,Mobile,HITACHI,HITACHIMobile21,19-01-2017,42754,42560,42611,09-07-2016,29-08-2016,1983,19-03-1983,22,0,0,33,0,F,AOUDIP63,194,143
IN,KA,Mobile,BLUESTAR,BLUESTARMobile41,12-01-2017,42747,42684,42719,10-11-2016,15-12-2016,1994,18-06-1994,393,0,1,22,0,F,NVDPXN72,63,28
IN,WB,AC,BLUESTAR,BLUESTARAC44,06-01-2017,42741,42723,42736,19-12-2016,01-01-2017,1984,16-07-1984,451,0,0,32,0,F,CFADD@18,18,5
IN,TL,Mobile,SAMSUNG,SAMSUNGMobile11,07-01-2017,42742,42629,42662,16-09-2016,19-10-2016,1996,11-10-1996,9,1,0,20,0,F,HCFTLX37,113,80
IN,WB,WASH_MACH,LG,LGWASH_MACH36,05-01-2017,42740,42705,42729,01-12-2016,25-12-2016,1998,20-06-1998,208,0,0,18,0,F,LLLSWD60,35,11
IN,KL,Mobile,BLUESTAR,BLUESTARMobile41,14-01-2017,42749,42576,42679,25-07-2016,05-11-2016,1984,15-11-1984,167,0,0,32,0,F,TTDVVR86,173,70
IN,KL,Mobile,BLUESTAR,BLUESTARMobile41,18-01-2017,42753,42626,42708,13-09-2016,04-12-2016,1990,04-11-1990,293,0,1,26,1,M,JMOWGU99,127,45
IN,WB,LCD,BLUESTAR,BLUESTARLCD42,09-01-2017,42744,42548,42594,27-06-2016,12-08-2016,1993,22-03-1993,32,0,0,23,0,F,RQLNXP12,196,150
IN,KA,Fridge,SAMSUNG,SAMSUNGFridge15,08-01-2017,42743,42731,42738,27-12-2016,03-01-2017,1990,24-08-1990,173,0,0,26,1,M,OFVQPE74,12,5
IN,TL,Fridge,BLUESTAR,BLUESTARFridge45,11-01-2017,42746,42681,42733,07-11-2016,29-12-2016,1985,20-09-1985,505,0,1,31,0,F,MH@IRH66,65,13
IN,KA,LCD,HITACHI,HITACHILCD22,01-01-2017,42736,42612,42729,30-08-2016,25-12-2016,1996,04-04-1996,543,0,1,20,0,F,KKYIOO63,124,7
IN,WB,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,20-01-2017,42755,42680,42710,06-11-2016,06-12-2016,1993,05-10-1993,287,0,0,23,1,M,GASV@P42,75,45
IN,KL,LCD,HITACHI,HITACHILCD22,09-01-2017,42744,42699,42702,25-11-2016,28-11-2016,1986,22-06-1986,401,0,1,30,0,F,ZTJGEG79,45,42
IN,WB,LCD,LG,LGLCD32,15-01-2017,42750,42625,42743,12-09-2016,08-01-2017,1995,03-11-1995,46,0,0,21,1,M,ZU@JHO28,125,7
IN,WB,Fridge,HITACHI,HITACHIFridge25,03-01-2017,42738,42549,42559,28-06-2016,08-07-2016,1995,24-08-1995,455,0,0,21,0,F,FPFWBM24,189,179
IN,WB,LCD,HITACHI,HITACHILCD22,08-01-2017,42743,42618,42741,05-09-2016,06-01-2017,1995,02-10-1995,318,0,0,21,1,M,JVCLYD27,125,2
IN,WB,MICROWAVE,HITACHI,HITACHIMICROWAVE23,19-01-2017,42754,42654,42670,11-10-2016,27-10-2016,1990,26-07-1990,30,0,0,26,1,M,WHOKBU86,100,84
IN,MH,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,18-01-2017,42753,42730,42743,26-12-2016,08-01-2017,1983,14-09-1983,288,0,1,33,1,M,BWLYJL30,23,10
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,10-01-2017,42745,42633,42742,20-09-2016,07-01-2017,1983,22-04-1983,60,0,0,33,1,M,OQHFQL36,112,3
IN,KL,LCD,SAMSUNG,SAMSUNGLCD12,20-01-2017,42755,42622,42724,09-09-2016,20-12-2016,1992,27-07-1992,131,0,0,24,0,F,MAIXAM78,133,31
IN,KA,AC,BLUESTAR,BLUESTARAC44,12-01-2017,42747,42674,42730,31-10-2016,26-12-2016,1990,21-06-1990,379,0,0,26,1,M,JTTXZJ22,73,17
IN,WB,Mobile,LG,LGMobile31,20-01-2017,42755,42726,42741,22-12-2016,06-01-2017,1988,22-03-1988,253,0,0,28,0,F,BAGSOT71,29,14
IN,TL,Mobile,LG,LGMobile31,12-01-2017,42747,42702,42720,28-11-2016,16-12-2016,1992,21-04-1992,37,0,0,24,0,F,MKBUEP72,45,27
IN,MH,MICROWAVE,HITACHI,HITACHIMICROWAVE23,13-01-2017,42748,42662,42699,19-10-2016,25-11-2016,1994,07-09-1994,396,0,1,22,0,F,MHOZQM35,86,49
IN,TL,AC,SAMSUNG,SAMSUNGAC14,08-01-2017,42743,42655,42674,12-10-2016,31-10-2016,1989,22-04-1989,292,0,1,27,1,M,SIFIPA45,88,69
IN,MH,WASH_MACH,LG,LGWASH_MACH36,06-01-2017,42741,42725,42727,21-12-2016,23-12-2016,1991,18-08-1991,174,0,0,25,1,M,@VXNGW16,16,14
IN,WB,AC,LG,LGAC34,08-01-2017,42743,42726,42727,22-12-2016,23-12-2016,1993,26-05-1993,381,0,1,23,0,F,VDHQKX89,17,16
